0x7d8	0x7dd	-32
0x7d8	0x821	0
0x7d8	0x83a	32
0x7d8	0x44bd	64
0x7d8	0x44c4	96
0x7d8	0x44cb	128
0xce2	0xcfc	-32
0xcf4	0xcfc	-32
0xe56	0xe68	-32
0xe8b	0xe97	-32
0xe8b	0xebd	0
0x12d2	0x12e4	-32
0x131f	0x132b	-32
0x131f	0x1351	0
0x13f3	0x13e6	-68
0x13f3	0x13ed	-64
0x13f3	0x13f4	-32
0x13f3	0x141a	0
0x1c41	0x1c53	-32
0x1c76	0x1c82	-32
0x1c76	0x1ca8	0
0x1fc7	0x1fba	-68
0x1fc7	0x1fc1	-64
0x1fc7	0x1fc8	-32
0x1fc7	0x1fee	0
0x20d6	0x20ce	-68
0x20d6	0x20db	-64
0x20d6	0x20df	-32
0x2136	0x2129	-68
0x2136	0x2130	-64
0x2136	0x2137	-32
0x2136	0x215d	0
0x21b8	0x21ab	-68
0x21b8	0x21b2	-64
0x21b8	0x21b9	-32
0x21b8	0x21df	0
0x259a	0x258d	-68
0x259a	0x2594	-64
0x259a	0x259b	-32
0x259a	0x25c1	0
0x2906	0x28f9	-68
0x2906	0x2900	-64
0x2906	0x2907	-32
0x2906	0x292d	0
0x3152	0x3145	-68
0x3152	0x314c	-64
0x3152	0x3153	-32
0x3152	0x3179	0
0x3233	0x3226	-68
0x3233	0x322d	-64
0x3233	0x3234	-32
0x3233	0x325a	0
0x3b42	0x3b4e	-32
0x3b42	0x3b74	0
0x3bee	0x3be6	-68
0x3bee	0x3bf3	-64
0x3bee	0x3bf7	-32
0x3c4e	0x3c41	-68
0x3c4e	0x3c48	-64
0x3c4e	0x3c4f	-32
0x3c4e	0x3c75	0
0x3cc9	0x3cbc	-68
0x3cc9	0x3cc3	-64
0x3cc9	0x3cca	-32
0x3cc9	0x3cf0	0
0x3d83	0x3d76	-68
0x3d83	0x3d7d	-64
0x3d83	0x3d84	-32
0x3d83	0x3daa	0
0x4027	0x4039	-32
0x405c	0x4068	-32
0x405c	0x408e	0
0x40c2	0x40ba	-68
0x40c2	0x40c7	-64
0x40c2	0x40cd	-32
0x4188	0x417b	-68
0x4188	0x4182	-64
0x4188	0x4189	-32
0x4188	0x41af	0
0x4279	0x4271	-68
0x4279	0x427e	-64
0x4279	0x4282	-32
0x42dd	0x42d0	-68
0x42dd	0x42d7	-64
0x42dd	0x42de	-32
0x42dd	0x4304	0
0x43bc	0x43ce	-32
0x4482	0x4473	-68
0x4482	0x447c	-64
0x4482	0x4483	-32
0x4482	0x44a6	0
0x5210	0x5211	-32
0x5210	0x5237	0
0x5247	0x5248	-32
0x5247	0x526e	0
0x52b5	0x52b6	-32
0x52b5	0x52dc	0
0x52ec	0x52ed	-32
0x52ec	0x5313	0
0x14720x535a	0x535b0x1472	-32
0x14720x535a	0x53810x1472	0
0x1bc10x535a	0x535b0x1bc1	-32
0x1bc10x535a	0x53810x1bc1	0
0x26df0x535a	0x535b0x26df	-32
0x26df0x535a	0x53810x26df	0
0x14720x527e	0x527f0x1472	-32
0x14720x527e	0x52a50x1472	0
0x1bc10x527e	0x527f0x1bc1	-32
0x1bc10x527e	0x52a50x1bc1	0
0x26df0x527e	0x527f0x26df	-32
0x26df0x527e	0x52a50x26df	0
0x37d40x3844	0x38480x37d4	-32
0x37fa0x3844	0x38480x37fa	-32
0x21f10x3646	0x36580x21f1	-32
0x22640x3646	0x36580x2264	-32
0x34b90x3646	0x36580x34b9	-32
0x21f10x34fb	0x34ee0x21f1	-68
0x21f10x34fb	0x34f50x21f1	-64
0x21f10x34fb	0x34fc0x21f1	-32
0x21f10x34fb	0x35220x21f1	0
0x22640x34fb	0x34ee0x2264	-68
0x22640x34fb	0x34f50x2264	-64
0x22640x34fb	0x34fc0x2264	-32
0x22640x34fb	0x35220x2264	0
0x34b90x34fb	0x34ee0x34b9	-68
0x34b90x34fb	0x34f50x34b9	-64
0x34b90x34fb	0x34fc0x34b9	-32
0x34b90x34fb	0x35220x34b9	0
0x15630x341b	0x340e0x1563	-68
0x15630x341b	0x34150x1563	-64
0x15630x341b	0x341c0x1563	-32
0x15630x341b	0x34420x1563	0
0x33da0x341b	0x340e0x33da	-68
0x33da0x341b	0x34150x33da	-64
0x33da0x341b	0x341c0x33da	-32
0x33da0x341b	0x34420x33da	0
0x117d0x11eb	0x11b30x117d	-164
0x117d0x11eb	0x11ba0x117d	-160
0x117d0x11eb	0x11c10x117d	-128
0x117d0x11eb	0x11de0x117d	-96
0x117d0x11eb	0x11e50x117d	-64
0x117d0x11eb	0x11ee0x117d	-32
0x153b0x11eb	0x11b30x153b	-164
0x153b0x11eb	0x11ba0x153b	-160
0x153b0x11eb	0x11c10x153b	-128
0x153b0x11eb	0x11de0x153b	-96
0x153b0x11eb	0x11e50x153b	-64
0x153b0x11eb	0x11ee0x153b	-32
0x15500x11eb	0x11b30x1550	-164
0x15500x11eb	0x11ba0x1550	-160
0x15500x11eb	0x11c10x1550	-128
0x15500x11eb	0x11de0x1550	-96
0x15500x11eb	0x11e50x1550	-64
0x15500x11eb	0x11ee0x1550	-32
0xf230x10a2	0x10ae0xf23	-32
0xf230x10a2	0x10d40xf23	0
0x1ac70x10a2	0x10ae0x1ac7	-32
0x1ac70x10a2	0x10d40x1ac7	0
0xf230x1069	0x107b0xf23	-32
0xf230xfeb	0xffd0xf23	-32
0xa380xbc6	0xbd20xa38	-32
0xa380xbc6	0xbf80xa38	0
0x2e6c0xbc6	0xbd20x2e6c	-32
0x2e6c0xbc6	0xbf80x2e6c	0
0xa380xb8d	0xb9f0xa38	-32
0xa380xb07	0xb190xa38	-32
